GEO_ID,NAME,S1901_C01_001E,S1901_C01_001EA,S1901_C01_001M,S1901_C01_001MA,S1901_C01_002E,S1901_C01_002EA,S1901_C01_002M,S1901_C01_002MA,S1901_C01_003E,S1901_C01_003EA,S1901_C01_003M,S1901_C01_003MA,S1901_C01_004E,S1901_C01_004EA,S1901_C01_004M,S1901_C01_004MA,S1901_C01_005E,S1901_C01_005EA,S1901_C01_005M,S1901_C01_005MA,S1901_C01_006E,S1901_C01_006EA,S1901_C01_006M,S1901_C01_006MA,S1901_C01_007E,S1901_C01_007EA,S1901_C01_007M,S1901_C01_007MA,S1901_C01_008E,S1901_C01_008EA,S1901_C01_008M,S1901_C01_008MA,S1901_C01_009E,S1901_C01_009EA,S1901_C01_009M,S1901_C01_009MA,S1901_C01_010E,S1901_C01_010EA,S1901_C01_010M,S1901_C01_010MA,S1901_C01_011E,S1901_C01_011EA,S1901_C01_011M,S1901_C01_011MA,S1901_C01_012E,S1901_C01_012EA,S1901_C01_012M,S1901_C01_012MA,S1901_C01_013E,S1901_C01_013EA,S1901_C01_013M,S1901_C01_013MA,S1901_C01_014E,S1901_C01_014EA,S1901_C01_014M,S1901_C01_014MA,S1901_C01_015E,S1901_C01_015EA,S1901_C01_015M,S1901_C01_015MA,S1901_C01_016E,S1901_C01_016EA,S1901_C01_016M,S1901_C01_016MA,S1901_C02_001E,S1901_C02_001EA,S1901_C02_001M,S1901_C02_001MA,S1901_C02_002E,S1901_C02_002EA,S1901_C02_002M,S1901_C02_002MA,S1901_C02_003E,S1901_C02_003EA,S1901_C02_003M,S1901_C02_003MA,S1901_C02_004E,S1901_C02_004EA,S1901_C02_004M,S1901_C02_004MA,S1901_C02_005E,S1901_C02_005EA,S1901_C02_005M,S1901_C02_005MA,S1901_C02_006E,S1901_C02_006EA,S1901_C02_006M,S1901_C02_006MA,S1901_C02_007E,S1901_C02_007EA,S1901_C02_007M,S1901_C02_007MA,S1901_C02_008E,S1901_C02_008EA,S1901_C02_008M,S1901_C02_008MA,S1901_C02_009E,S1901_C02_009EA,S1901_C02_009M,S1901_C02_009MA,S1901_C02_010E,S1901_C02_010EA,S1901_C02_010M,S1901_C02_010MA,S1901_C02_011E,S1901_C02_011EA,S1901_C02_011M,S1901_C02_011MA,S1901_C02_012E,S1901_C02_012EA,S1901_C02_012M,S1901_C02_012MA,S1901_C02_013E,S1901_C02_013EA,S1901_C02_013M,S1901_C02_013MA,S1901_C02_014E,S1901_C02_014EA,S1901_C02_014M,S1901_C02_014MA,S1901_C02_015E,S1901_C02_015EA,S1901_C02_015M,S1901_C02_015MA,S1901_C02_016E,S1901_C02_016EA,S1901_C02_016M,S1901_C02_016MA,S1901_C03_001E,S1901_C03_001EA,S1901_C03_001M,S1901_C03_001MA,S1901_C03_002E,S1901_C03_002EA,S1901_C03_002M,S1901_C03_002MA,S1901_C03_003E,S1901_C03_003EA,S1901_C03_003M,S1901_C03_003MA,S1901_C03_004E,S1901_C03_004EA,S1901_C03_004M,S1901_C03_004MA,S1901_C03_005E,S1901_C03_005EA,S1901_C03_005M,S1901_C03_005MA,S1901_C03_006E,S1901_C03_006EA,S1901_C03_006M,S1901_C03_006MA,S1901_C03_007E,S1901_C03_007EA,S1901_C03_007M,S1901_C03_007MA,S1901_C03_008E,S1901_C03_008EA,S1901_C03_008M,S1901_C03_008MA,S1901_C03_009E,S1901_C03_009EA,S1901_C03_009M,S1901_C03_009MA,S1901_C03_010E,S1901_C03_010EA,S1901_C03_010M,S1901_C03_010MA,S1901_C03_011E,S1901_C03_011EA,S1901_C03_011M,S1901_C03_011MA,S1901_C03_012E,S1901_C03_012EA,S1901_C03_012M,S1901_C03_012MA,S1901_C03_013E,S1901_C03_013EA,S1901_C03_013M,S1901_C03_013MA,S1901_C03_014E,S1901_C03_014EA,S1901_C03_014M,S1901_C03_014MA,S1901_C03_015E,S1901_C03_015EA,S1901_C03_015M,S1901_C03_015MA,S1901_C03_016E,S1901_C03_016EA,S1901_C03_016M,S1901_C03_016MA,S1901_C04_001E,S1901_C04_001EA,S1901_C04_001M,S1901_C04_001MA,S1901_C04_002E,S1901_C04_002EA,S1901_C04_002M,S1901_C04_002MA,S1901_C04_003E,S1901_C04_003EA,S1901_C04_003M,S1901_C04_003MA,S1901_C04_004E,S1901_C04_004EA,S1901_C04_004M,S1901_C04_004MA,S1901_C04_005E,S1901_C04_005EA,S1901_C04_005M,S1901_C04_005MA,S1901_C04_006E,S1901_C04_006EA,S1901_C04_006M,S1901_C04_006MA,S1901_C04_007E,S1901_C04_007EA,S1901_C04_007M,S1901_C04_007MA,S1901_C04_008E,S1901_C04_008EA,S1901_C04_008M,S1901_C04_008MA,S1901_C04_009E,S1901_C04_009EA,S1901_C04_009M,S1901_C04_009MA,S1901_C04_010E,S1901_C04_010EA,S1901_C04_010M,S1901_C04_010MA,S1901_C04_011E,S1901_C04_011EA,S1901_C04_011M,S1901_C04_011MA,S1901_C04_012E,S1901_C04_012EA,S1901_C04_012M,S1901_C04_012MA,S1901_C04_013E,S1901_C04_013EA,S1901_C04_013M,S1901_C04_013MA,S1901_C04_014E,S1901_C04_014EA,S1901_C04_014M,S1901_C04_014MA,S1901_C04_015E,S1901_C04_015EA,S1901_C04_015M,S1901_C04_015MA,S1901_C04_016E,S1901_C04_016EA,S1901_C04_016M,S1901_C04_016MA,ucgid
1400000US05007021407,"Census Tract 214.07, Benton County, Arkansas",2000,,130,,3.5,,2.5,,4.0,,2.6,,4.8,,2.7,,7.6,,3.4,,14.5,,4.2,,14.6,,4.4,,12.4,,3.6,,20.5,,5.8,,6.9,,3.6,,11.5,,4.5,,76579,,10621,,97664,,10498,,35.0,,-888888888.0,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),1375,,125,,0.7,,1.0,,1.5,,1.7,,3.3,,3.4,,6.3,,3.1,,12.8,,4.9,,15.6,,5.1,,15.8,,4.8,,20.2,,6.7,,7.3,,4.2,,16.7,,6.5,,87468,,14821,,113425,,13882,,-888888888,(X),-888888888,(X),28.1,,-888888888.0,(X),-888888888,(X),-888888888,(X),1221,,123,,0.0,,2.6,,0.0,,2.6,,1.7,,2.6,,6.5,,3.3,,12.5,,4.9,,14.3,,5.0,,17.1,,5.5,,22.4,,7.4,,6.8,,3.7,,18.8,,7.0,,95655,,12307,,-999999999,N,-999999999,N,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),625,,126,,9.8,,8.1,,9.6,,8.0,,8.0,,5.5,,11.5,,8.7,,18.1,,9.1,,12.3,,8.0,,3.8,,3.7,,21.0,,12.4,,5.9,,6.7,,0.0,,5.1,,43933,,11900,,62136,,13028,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),50.1,,-888888888.0,(X),1400000US05007021407
1400000US05007021408,"Census Tract 214.08, Benton County, Arkansas",1831,,144,,3.5,,2.4,,2.3,,1.7,,8.2,,3.9,,16.2,,5.2,,21.0,,6.3,,21.6,,6.0,,8.9,,3.5,,15.0,,4.5,,2.3,,1.8,,0.9,,1.3,,49446,,6124,,61717,,5405,,31.4,,-888888888.0,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),1479,,156,,2.6,,1.9,,1.8,,1.7,,5.8,,4.2,,17.2,,6.2,,23.5,,7.5,,23.7,,6.8,,9.1,,3.7,,13.5,,4.7,,1.8,,1.8,,1.1,,1.6,,49671,,7622,,61831,,6067,,-888888888,(X),-888888888,(X),32.5,,-888888888.0,(X),-888888888,(X),-888888888,(X),1118,,157,,0.0,,2.9,,1.2,,1.4,,2.5,,2.1,,13.9,,6.9,,25.5,,8.7,,25.7,,7.6,,10.0,,4.4,,17.4,,6.3,,2.4,,2.3,,1.4,,2.2,,59844,,7326,,-999999999,N,-999999999,N,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),352,,117,,10.5,,8.4,,4.5,,5.2,,19.3,,9.8,,15.1,,11.5,,19.6,,14.9,,0.9,,1.4,,6.8,,7.2,,20.2,,15.0,,3.1,,4.8,,0.0,,8.8,,35250,,16684,,53848,,14205,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),27.0,,-888888888.0,(X),1400000US05007021408
1400000US05007021409,"Census Tract 214.09, Benton County, Arkansas",1001,,105,,2.6,,1.9,,1.8,,2.3,,6.1,,4.0,,7.1,,3.9,,14.9,,6.4,,19.9,,7.3,,22.3,,8.8,,11.7,,7.2,,7.1,,4.7,,6.6,,4.4,,73454,,9405,,94722,,18633,,35.7,,-888888888.0,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),768,,96,,1.2,,1.8,,0.7,,1.0,,3.8,,4.6,,4.7,,3.8,,14.6,,7.6,,19.0,,8.4,,28.4,,11.3,,11.8,,8.2,,7.3,,5.6,,8.6,,5.7,,83056,,11284,,106638,,23888,,-888888888,(X),-888888888,(X),37.0,,-888888888.0,(X),-888888888,(X),-888888888,(X),724,,93,,0.0,,4.4,,0.7,,1.1,,4.0,,4.9,,3.2,,3.0,,15.5,,8.1,,18.2,,8.4,,30.1,,12.1,,11.5,,8.4,,7.7,,5.9,,9.1,,6.1,,83611,,9451,,-999999999,N,-999999999,N,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),233,,68,,7.3,,6.5,,5.6,,9.3,,13.7,,9.9,,15.0,,11.5,,15.9,,10.5,,22.7,,17.9,,2.1,,4.0,,11.2,,16.9,,6.4,,7.6,,0.0,,13.0,,45197,,16953,,55444,,12933,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),31.3,,-888888888.0,(X),1400000US05007021409
1400000US05009790100,"Census Tract 7901, Boone County, Arkansas",2555,,182,,2.1,,1.3,,3.0,,1.7,,11.7,,3.5,,11.4,,3.9,,20.5,,5.3,,16.3,,5.3,,12.5,,4.1,,14.9,,4.9,,4.5,,3.7,,3.3,,2.8,,52557,,8322,,68844,,5939,,41.4,,-888888888.0,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),1948,,179,,1.0,,1.1,,1.8,,1.7,,8.9,,3.5,,9.7,,4.2,,20.6,,6.1,,18.6,,6.7,,14.5,,4.8,,17.4,,6.2,,3.0,,2.3,,4.4,,3.7,,57464,,8987,,73941,,7326,,-888888888,(X),-888888888,(X),43.1,,-888888888.0,(X),-888888888,(X),-888888888,(X),1642,,192,,0.4,,0.6,,2.1,,2.0,,8.0,,3.8,,9.9,,4.7,,21.9,,7.5,,18.1,,6.9,,15.0,,5.4,,16.4,,5.6,,3.0,,2.6,,5.2,,4.4,,60188,,13235,,-999999999,N,-999999999,N,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),607,,155,,7.2,,5.5,,6.8,,4.7,,22.6,,10.0,,15.0,,9.4,,17.6,,9.0,,8.9,,6.8,,8.6,,7.8,,4.3,,4.8,,9.1,,13.0,,0.0,,5.2,,31550,,14149,,50132,,16667,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),35.7,,-888888888.0,(X),1400000US05009790100
1400000US05009790200,"Census Tract 7902, Boone County, Arkansas",2396,,157,,4.0,,2.1,,7.3,,2.7,,15.6,,4.7,,13.4,,4.8,,15.1,,4.2,,21.0,,6.7,,11.4,,4.2,,3.8,,2.4,,4.1,,3.1,,4.5,,3.9,,44508,,6016,,59661,,9046,,46.8,,-888888888.0,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),1828,,180,,2.8,,1.6,,3.0,,2.2,,10.3,,4.4,,11.1,,4.9,,17.7,,5.4,,26.6,,7.9,,13.1,,5.5,,5.0,,3.1,,5.4,,4.1,,5.0,,4.9,,52896,,3208,,68118,,10923,,-888888888,(X),-888888888,(X),49.3,,-888888888.0,(X),-888888888,(X),-888888888,(X),1602,,172,,1.6,,1.7,,1.8,,1.4,,9.8,,4.9,,10.4,,5.3,,18.0,,6.0,,27.0,,8.9,,15.0,,6.2,,4.6,,3.3,,6.1,,4.7,,5.7,,5.6,,53741,,3205,,-999999999,N,-999999999,N,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),568,,145,,9.5,,6.0,,20.4,,8.5,,31.7,,11.5,,21.0,,12.8,,6.5,,4.6,,5.1,,3.1,,2.8,,3.1,,0.0,,5.6,,0.0,,5.6,,3.0,,4.1,,22676,,3281,,31469,,9845,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),37.7,,-888888888.0,(X),1400000US05009790200
1400000US05009790300,"Census Tract 7903, Boone County, Arkansas",2103,,155,,4.2,,3.2,,4.3,,2.4,,9.7,,5.1,,13.2,,5.4,,17.9,,5.5,,25.6,,8.1,,14.1,,6.3,,7.0,,3.3,,2.4,,1.8,,1.4,,1.1,,50601,,7158,,61922,,9513,,39.0,,-888888888.0,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),1605,,176,,1.1,,1.2,,0.7,,0.8,,5.0,,3.3,,12.6,,6.6,,22.0,,7.4,,31.8,,9.3,,12.7,,6.8,,9.1,,4.5,,3.1,,2.3,,1.9,,1.5,,54939,,6350,,70736,,10789,,-888888888,(X),-888888888,(X),35.6,,-888888888.0,(X),-888888888,(X),-888888888,(X),1359,,182,,1.0,,1.4,,0.3,,0.4,,5.0,,3.8,,10.6,,6.9,,17.5,,7.9,,35.2,,10.7,,13.7,,7.6,,10.7,,5.4,,3.7,,2.7,,2.2,,1.7,,60082,,8318,,-999999999,N,-999999999,N,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),498,,155,,14.5,,11.5,,17.3,,9.1,,25.1,,16.2,,15.3,,8.6,,7.4,,7.2,,8.4,,6.9,,11.6,,13.1,,0.4,,1.0,,0.0,,6.3,,0.0,,6.3,,19095,,9783,,30942,,8742,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),47.0,,-888888888.0,(X),1400000US05009790300
1400000US05009790400,"Census Tract 7904, Boone County, Arkansas",2399,,156,,6.2,,3.1,,3.7,,2.7,,8.0,,4.2,,10.8,,5.9,,17.5,,6.8,,14.5,,6.0,,17.8,,6.5,,14.0,,6.2,,2.3,,2.0,,5.3,,3.0,,52557,,8558,,75276,,11238,,48.0,,-888888888.0,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),1952,,172,,2.8,,2.9,,1.7,,2.0,,7.0,,4.5,,9.2,,5.8,,18.0,,7.8,,15.4,,7.0,,23.4,,8.3,,14.1,,6.8,,1.9,,1.8,,6.5,,3.6,,70341,,21646,,83639,,13576,,-888888888,(X),-888888888,(X),47.5,,-888888888.0,(X),-888888888,(X),-888888888,(X),1651,,216,,0.8,,1.6,,0.0,,1.9,,6.5,,4.8,,8.4,,6.5,,21.3,,9.0,,16.9,,7.9,,23.0,,8.4,,13.0,,7.0,,2.3,,2.1,,7.7,,4.4,,71989,,20186,,-999999999,N,-999999999,N,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),447,,122,,26.8,,15.1,,15.2,,12.3,,9.2,,7.7,,19.2,,13.2,,13.9,,12.8,,5.1,,5.6,,7.6,,9.2,,2.9,,4.6,,0.0,,7.0,,0.0,,7.0,,21938,,14746,,30108,,9105,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),47.2,,-888888888.0,(X),1400000US05009790400
1400000US05009790501,"Census Tract 7905.01, Boone County, Arkansas",1663,,140,,7.3,,4.1,,2.2,,1.9,,17.5,,5.3,,12.3,,5.0,,19.2,,6.6,,18.1,,5.4,,15.9,,5.6,,4.1,,2.5,,2.7,,2.9,,0.6,,0.9,,43738,,3329,,53404,,7233,,34.0,,-888888888.0,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),995,,111,,6.3,,4.3,,0.9,,1.6,,11.7,,6.0,,14.9,,6.7,,15.3,,7.5,,17.5,,8.2,,22.8,,9.0,,6.1,,4.0,,3.5,,4.6,,1.0,,1.6,,50848,,13902,,62641,,11342,,-888888888,(X),-888888888,(X),40.7,,-888888888.0,(X),-888888888,(X),-888888888,(X),650,,104,,3.1,,3.6,,0.0,,4.9,,4.2,,4.0,,9.5,,6.0,,17.7,,10.7,,22.5,,10.8,,29.7,,12.1,,7.7,,5.7,,4.2,,6.8,,1.5,,2.4,,66591,,18046,,-999999999,N,-999999999,N,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),668,,140,,8.8,,7.2,,4.2,,4.2,,26.2,,11.0,,15.3,,9.3,,22.2,,10.5,,15.3,,9.0,,5.5,,3.9,,1.0,,1.9,,1.5,,2.2,,0.0,,4.7,,30985,,11713,,37931,,6076,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),24.0,,-888888888.0,(X),1400000US05009790501
1400000US05009790502,"Census Tract 7905.02, Boone County, Arkansas",1884,,173,,9.8,,4.8,,11.5,,5.4,,15.0,,6.0,,21.0,,6.2,,17.5,,5.4,,10.7,,4.6,,7.6,,4.5,,5.7,,3.7,,0.7,,1.3,,0.5,,0.8,,30934,,4740,,41911,,6754,,40.9,,-888888888.0,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),754,,132,,3.6,,3.8,,5.4,,4.8,,16.6,,8.9,,16.8,,7.3,,25.5,,8.8,,10.2,,6.1,,11.8,,7.1,,6.9,,4.5,,1.9,,3.2,,1.3,,2.0,,41684,,4625,,53438,,8993,,-888888888,(X),-888888888,(X),30.0,,-888888888.0,(X),-888888888,(X),-888888888,(X),565,,119,,0.0,,5.6,,2.7,,2.9,,15.0,,9.7,,15.2,,8.1,,26.4,,10.9,,12.6,,7.8,,14.7,,8.6,,9.2,,5.9,,2.5,,4.3,,1.8,,2.7,,46520,,5816,,-999999999,N,-999999999,N,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),1130,,200,,15.1,,8.0,,15.6,,8.4,,15.2,,8.0,,22.5,,9.4,,11.8,,6.4,,10.2,,5.5,,4.8,,5.9,,4.9,,5.0,,0.0,,2.8,,0.0,,2.8,,26075,,5147,,33553,,8518,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),47.0,,-888888888.0,(X),1400000US05009790502
1400000US05009790600,"Census Tract 7906, Boone County, Arkansas",2034,,166,,14.2,,7.2,,5.1,,4.3,,8.4,,5.1,,11.6,,5.0,,21.6,,7.5,,13.3,,5.8,,10.1,,4.8,,10.6,,4.9,,3.2,,3.7,,2.0,,1.8,,40483,,2306,,56243,,8041,,37.0,,-888888888.0,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),1373,,178,,18.5,,9.3,,6.1,,5.6,,6.2,,5.1,,9.7,,5.8,,19.1,,6.6,,10.2,,6.0,,13.6,,6.8,,12.5,,6.0,,1.2,,1.9,,3.0,,2.7,,40483,,4889,,58358,,10569,,-888888888,(X),-888888888,(X),40.0,,-888888888.0,(X),-888888888,(X),-888888888,(X),942,,176,,10.1,,8.6,,1.9,,3.4,,3.4,,3.9,,10.3,,5.6,,17.9,,7.2,,14.9,,8.7,,18.5,,9.2,,18.2,,8.7,,1.7,,2.7,,3.2,,3.4,,62821,,18855,,-999999999,N,-999999999,N,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),661,,162,,8.0,,9.1,,2.9,,4.4,,10.1,,9.1,,15.4,,12.0,,29.2,,17.6,,17.2,,11.3,,2.7,,4.5,,6.8,,6.4,,7.6,,11.4,,0.0,,4.8,,40288,,2767,,50814,,15034,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),30.9,,-888888888.0,(X),1400000US05009790600
1400000US05011950100,"Census Tract 9501, Bradley County, Arkansas",1103,,95,,8.7,,5.0,,5.4,,4.4,,8.8,,5.4,,14.1,,7.5,,13.5,,8.9,,20.5,,10.2,,13.7,,6.9,,10.9,,6.7,,3.1,,3.9,,1.3,,2.1,,48194,,18802,,58194,,8719,,54.9,,-888888888.0,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),661,,147,,7.4,,7.7,,0.0,,4.8,,12.1,,8.3,,6.4,,6.6,,9.8,,5.8,,31.9,,14.6,,13.8,,8.9,,15.7,,10.2,,0.8,,1.1,,2.1,,3.4,,57478,,10695,,64331,,10142,,-888888888,(X),-888888888,(X),49.0,,-888888888.0,(X),-888888888,(X),-888888888,(X),480,,111,,0.0,,6.5,,0.0,,6.5,,14.8,,11.1,,6.3,,8.0,,13.5,,7.7,,20.8,,14.1,,19.0,,12.0,,21.7,,12.8,,1.0,,1.6,,2.9,,4.6,,62313,,17241,,-999999999,N,-999999999,N,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),442,,129,,10.6,,9.0,,13.6,,11.4,,3.8,,4.9,,25.8,,18.2,,19.0,,18.3,,3.4,,4.2,,13.6,,13.4,,3.6,,6.1,,6.6,,8.7,,0.0,,7.1,,32033,,9582,,49017,,15328,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),63.6,,-888888888.0,(X),1400000US05011950100
1400000US05011950200,"Census Tract 9502, Bradley County, Arkansas",742,,86,,12.8,,7.1,,5.0,,3.8,,13.1,,8.0,,7.7,,4.6,,26.4,,8.4,,15.2,,7.2,,8.8,,5.3,,10.1,,6.0,,0.9,,1.7,,0.0,,4.3,,44063,,4113,,49033,,8095,,54.9,,-888888888.0,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),561,,81,,4.1,,3.7,,3.0,,3.8,,15.2,,10.7,,10.7,,6.1,,28.0,,11.0,,15.3,,7.2,,10.3,,6.6,,12.1,,8.2,,1.2,,2.3,,0.0,,5.6,,47188,,6220,,54320,,10098,,-888888888,(X),-888888888,(X),45.8,,-888888888.0,(X),-888888888,(X),-888888888,(X),344,,77,,1.7,,2.5,,0.0,,9.0,,0.6,,3.9,,12.8,,9.4,,27.0,,13.3,,19.8,,8.4,,16.3,,10.8,,19.8,,12.7,,2.0,,3.6,,0.0,,9.0,,53833,,22499,,-999999999,N,-999999999,N,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),181,,71,,39.8,,19.5,,11.0,,10.0,,6.6,,6.5,,2.2,,3.6,,32.6,,19.0,,3.9,,3.5,,3.9,,6.0,,0.0,,16.4,,0.0,,16.4,,0.0,,16.4,,-666666666,-,-222222222,**,26814,,7181,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),71.8,,-888888888.0,(X),1400000US05011950200
1400000US05011950300,"Census Tract 9503, Bradley County, Arkansas",871,,90,,10.8,,5.4,,6.3,,4.0,,15.2,,5.4,,9.9,,4.8,,13.2,,7.5,,14.9,,6.4,,7.8,,4.7,,10.8,,5.7,,10.3,,6.0,,0.8,,1.3,,41369,,13800,,59751,,9059,,67.0,,-888888888.0,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),602,,101,,4.8,,4.6,,2.5,,3.0,,8.8,,5.2,,8.6,,5.1,,17.8,,10.3,,20.8,,8.9,,8.8,,5.7,,11.8,,7.1,,15.0,,8.8,,1.2,,1.9,,56176,,7834,,74029,,12267,,-888888888,(X),-888888888,(X),55.1,,-888888888.0,(X),-888888888,(X),-888888888,(X),481,,94,,1.5,,3.0,,1.9,,3.3,,5.4,,4.6,,9.6,,6.0,,15.6,,11.9,,21.6,,9.8,,11.0,,7.1,,13.3,,8.8,,18.7,,11.2,,1.5,,2.4,,62361,,22480,,-999999999,N,-999999999,N,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),269,,68,,27.1,,14.2,,17.1,,11.3,,29.4,,13.9,,9.7,,10.1,,3.0,,6.1,,5.2,,8.3,,0.0,,11.4,,8.6,,9.7,,0.0,,11.4,,0.0,,11.4,,15657,,1827,,24757,,9220,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),78.1,,-888888888.0,(X),1400000US05011950300
1400000US05011950400,"Census Tract 9504, Bradley County, Arkansas",536,,89,,8.2,,5.6,,6.0,,4.0,,23.5,,9.1,,9.5,,5.6,,17.4,,7.2,,19.2,,7.8,,6.3,,4.3,,7.5,,5.8,,1.5,,2.3,,0.9,,1.3,,38696,,7702,,47209,,7489,,52.1,,-888888888.0,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),341,,75,,6.5,,7.3,,0.0,,9.1,,22.9,,11.1,,11.4,,7.3,,15.5,,9.3,,28.7,,11.7,,5.3,,4.8,,5.9,,5.0,,2.3,,3.6,,1.5,,2.1,,41542,,13156,,50966,,9630,,-888888888,(X),-888888888,(X),64.8,,-888888888.0,(X),-888888888,(X),-888888888,(X),220,,60,,0.0,,13.7,,0.0,,13.7,,13.6,,12.5,,15.9,,11.3,,23.6,,11.6,,27.3,,12.5,,4.5,,6.5,,9.1,,7.6,,3.6,,5.6,,2.3,,3.2,,44000,,20624,,-999999999,N,-999999999,N,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),195,,64,,11.3,,11.2,,16.4,,10.4,,29.7,,14.4,,6.2,,8.7,,15.4,,11.6,,2.6,,4.0,,8.2,,8.5,,10.3,,13.9,,0.0,,15.3,,0.0,,15.3,,23092,,6399,,39435,,15953,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),29.7,,-888888888.0,(X),1400000US05011950400
1400000US05011950500,"Census Tract 9505, Bradley County, Arkansas",1167,,118,,10.5,,4.2,,6.6,,3.7,,15.2,,5.9,,9.9,,5.2,,12.3,,6.0,,16.1,,6.2,,7.1,,4.2,,12.4,,4.7,,5.3,,3.4,,4.5,,3.7,,44850,,10490,,62543,,9916,,59.1,,-888888888.0,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),662,,94,,8.6,,4.7,,4.4,,3.8,,6.2,,4.6,,10.6,,7.1,,14.4,,8.9,,9.5,,5.6,,12.5,,7.2,,16.6,,6.2,,9.4,,5.8,,7.9,,6.3,,59474,,25257,,82277,,16668,,-888888888,(X),-888888888,(X),55.1,,-888888888.0,(X),-888888888,(X),-888888888,(X),482,,89,,0.0,,6.5,,0.0,,6.5,,3.9,,4.7,,9.8,,7.9,,14.3,,9.1,,13.1,,7.3,,12.4,,7.5,,22.8,,8.5,,12.9,,7.8,,10.8,,8.4,,84000,,21687,,-999999999,N,-999999999,N,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),505,,115,,14.5,,6.6,,10.9,,6.8,,26.9,,12.3,,7.7,,6.7,,8.3,,7.2,,24.8,,12.9,,0.0,,6.2,,6.9,,7.6,,0.0,,6.2,,0.0,,6.2,,22117,,12130,,35936,,7739,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),64.4,,-888888888.0,(X),1400000US05011950500
